Country,ISO3,Year,Imports_USD,Exports_USD,Net_Balance_USD,GDP_USD,Trade_Pct_GDP
"Suriname",SUR,2020,0,0,0,2911807496,0
"Suriname",SUR,2021,0,0,0,3107923198,0
"Suriname",SUR,2022,0,0,0,3791603200,0
"Suriname",SUR,2023,0,0,0,3472693412,0
"Suriname",SUR,2024,0,0,0,4416775113,0
"Suriname",SUR,2025,0,0,0,4523657797,0
"Sweden",SWE,2019,236048697363,256361650143,20312952780,530894124494,92.8
"Sweden",SWE,2020,218725234276,241040989303,22315755027,544265668452,84.5
"Sweden",SWE,2021,275582535325,299954758724,24372223399,631693331301,91.1
"Sweden",SWE,2022,303635821943,312333054945,8697233002,575071237641,107.1
"Sweden",SWE,2023,303529221657,319579119038,16049897381,578990915246,107.6
"Sweden",SWE,2024,311306792242,329613629462,18306837220,604827393489,106
"Sweden",SWE,2025,341902516919,356098645397,14196128478,668998664082,104.3
"Switzerland",CHE,2019,418811907122,487107111771,68295204649,736384764157,123
"Switzerland",CHE,2020,437650198738,480636933810,42986735072,756096180222,121.5
"Switzerland",CHE,2021,488132942920,588010521468,99877578548,840710023481,128
"Switzerland",CHE,2022,525998490835,643557905706,117559414871,858479038994,136.2
"Switzerland",CHE,2023,551661909426,652863970662,101202061236,928435275852,129.7
"Switzerland",CHE,2024,573729148940,690605094607,116875945667,969919786395,130.4
"Switzerland",CHE,2025,721176290537,814503715316,93327424779,1043529899251,147.2
"Syria",SYR,2019,6546690317,2938069172,-3608621145,22583046645,42
"Syria",SYR,2020,3750745660,1648856244,-2101889416,12501503673,43.2
"Syria",SYR,2021,6560493570,2226608573,-4333884997,14892885528,59
"Syria",SYR,2022,6803218572,1608744496,-5194474076,23737634644,35.4
"Syria",SYR,2023,0,0,0,0,0
"Syria",SYR,2024,0,0,0,0,0
"Syria",SYR,2025,0,0,0,0,0
"Taiwan",TWN,2019,0,0,0,0,0
"Taiwan",TWN,2020,0,0,0,0,0
"Taiwan",TWN,2021,0,0,0,0,0
"Taiwan",TWN,2022,0,0,0,0,0
"Taiwan",TWN,2023,0,0,0,0,0
"Taiwan",TWN,2024,0,0,0,0,0
"Taiwan",TWN,2025,0,0,0,0,0
"Tajikistan",TJK,2019,3408735466,1243456836,-2165278630,8300813599,56
"Tajikistan",TJK,2020,3125458368,1409153433,-1716304935,8133963551,55.7
"Tajikistan",TJK,2021,4258328654,2161333823,-2096994831,8937805347,71.8
"Tajikistan",TJK,2022,5258453958,1751996066,-3506457892,10713525200,65.4
"Tajikistan",TJK,2023,5931426227,2104997683,-3826428544,12244169293,65.6
"Tajikistan",TJK,2024,6906352632,1617437191,-5288915441,14425113700,59.1
"Tajikistan",TJK,2025,0,0,0,17660626562,0
"Tanzania",TZA,2019,10363463866,9786702082,-576761784,61026731926,33
"Tanzania",TZA,2020,9552972185,8921839002,-631133183,66068737786,28
"Tanzania",TZA,2021,11160170703,9976590469,-1183580234,70655628148,29.9
"Tanzania",TZA,2022,14839056924,11675750363,-3163306561,75749121847,35
"Tanzania",TZA,2023,16609619516,13589709118,-3019910398,79030935638,38.2
"Tanzania",TZA,2024,17095546883,15635226302,-1460320581,79235713445,41.3
"Tanzania",TZA,2025,18016880759,17113455948,-903424811,90143496090,39
"Thailand",THA,2019,272916501195,323768892197,50852391002,543976691794,109.7
"Thailand",THA,2020,231745471361,256835239507,25089768146,500274927779,97.7
"Thailand",THA,2021,297103648540,295639913234,-1463735306,506049783825,117.1
"Thailand",THA,2022,334490999348,323854472232,-10636527116,495691837308,132.8
"Thailand",THA,2023,327159708259,338714010202,11554301943,517013369475,128.8
"Thailand",THA,2024,349671347769,368836810863,19165463094,529385520942,135.7
"Thailand",THA,2025,388129158917,410531624594,22402465677,577009981112,138.4
"Timor-Leste",TLS,2019,1004078400,431191700,-572886700,2032550400,70.6
"Timor-Leste",TLS,2020,1039875900,792950600,-246925300,2162619200,84.8
"Timor-Leste",TLS,2021,1317595300,2302354000,984758700,3625024300,99.9
"Timor-Leste",TLS,2022,1347906300,1784364500,436458200,3208599900,97.6
"Timor-Leste",TLS,2023,1380581800,476747000,-903834800,2079767200,89.3
"Timor-Leste",TLS,2024,1583732800,196962600,-1386770200,1865608515,95.4
"Timor-Leste",TLS,2025,0,0,0,1902180258,0
"Togo",TGO,2019,2268030418,1671782879,-596247539,6992942459,56.3
"Togo",TGO,2020,2395207646,1727046855,-668160791,7486031562,55.1
"Togo",TGO,2021,2839529121,1976054796,-863474325,8541668141,56.4
"Togo",TGO,2022,3161651830,2162409655,-999242175,8646453099,61.6
"Togo",TGO,2023,3436907297,2390186784,-1046720513,9723300577,59.9
"Togo",TGO,2024,0,0,0,10643440332,0
"Togo",TGO,2025,0,0,0,11889949067,0
"Tonga",TON,2019,333029713,112507450,-220522263,506031248,88
"Tonga",TON,2020,314805681,99820531,-214985150,506571487,81.8
"Tonga",TON,2021,298418027,57546484,-240871543,519306339,68.5
"Tonga",TON,2022,330368557,59899919,-270468638,556514556,70.1
"Tonga",TON,2023,383530895,87157767,-296373128,591139734,79.6
"Tonga",TON,2024,392898121,109419833,-283478288,647488244,77.6
"Tonga",TON,2025,0,0,0,679218219,0
"Trinidad and Tobago",TTO,2019,0,0,0,23477745792,0
"Trinidad and Tobago",TTO,2020,0,0,0,20888515184,0
"Trinidad and Tobago",TTO,2021,0,0,0,24222963263,0
"Trinidad and Tobago",TTO,2022,0,0,0,28341164301,0
"Trinidad and Tobago",TTO,2023,0,0,0,25036993423,0
"Trinidad and Tobago",TTO,2024,0,0,0,25633544529,0
"Trinidad and Tobago",TTO,2025,0,0,0,25942749718,0
"Tunisia",TUN,2019,23627358335,19255781270,-4371577065,41905642419,102.3
"Tunisia",TUN,2020,19691340861,16143392840,-3547948021,42491780918,84.3
"Tunisia",TUN,2021,24408983896,19667292546,-4741691350,47073234359,93.6
"Tunisia",TUN,2022,29101043949,23060703699,-6040340250,44929920093,116.1
"Tunisia",TUN,2023,28484270163,25567813965,-2916456198,48205328303,112.1
"Tunisia",TUN,2024,28943410192,25706930120,-3236480072,51412122480,106.3
"Tunisia",TUN,2025,31508376160,26826069545,-4682306615,57502836548,101.4
"Türkiye",TUR,2019,229253569686,256263371549,27009801863,775853144223,62.6
"Türkiye",TUR,2020,232192230751,210844790112,-21347440639,733628247119,60.4
"Türkiye",TUR,2021,290243026943,294429020560,4185993617,839938668172,69.6
"Türkiye",TUR,2022,386711092837,353224790396,-33486302441,926097476914,79.9
"Türkiye",TUR,2023,385393330659,364211599327,-21181731332,1141242864657,65.7
"Türkiye",TUR,2024,367379077169,374686274270,7307197101,1359123768774,54.6
"Türkiye",TUR,2025,400679511057,396923725496,-3755785561,1597293229287,49.9
"Turkmenistan",TKM,2019,3851149717,7332697660,3481547943,29700000000,37.7
"Turkmenistan",TKM,2020,3565601879,4627021565,1061419686,27350527268,30
"Turkmenistan",TKM,2021,3326409138,5472487037,2146077899,26334182094,33.4
"Turkmenistan",TKM,2022,4748668999,9462080139,4713411140,37583913148,37.8
"Turkmenistan",TKM,2023,4879119716,8457755752,3578636036,39020211240,34.2
"Turkmenistan",TKM,2024,4939106646,7775761414,2836654768,44249447717,28.7
"Turkmenistan",TKM,2025,6824243539,7210521475,386277936,49828621356,28.2
"Tuvalu",TUV,2019,0,0,0,53527720,0
"Tuvalu",TUV,2020,0,0,0,52302515,0
"Tuvalu",TUV,2021,0,0,0,61597447,0
"Tuvalu",TUV,2022,0,0,0,54104146,0
"Tuvalu",TUV,2023,0,0,0,50491931,0
"Tuvalu",TUV,2024,0,0,0,56752266,0
"Tuvalu",TUV,2025,0,0,0,57345435,0
"Uganda",UGA,2019,7866761702,6048575718,-1818185984,35353061003,39.4
"Uganda",UGA,2020,8116375577,5796021015,-2320354562,37600368242,37
"Uganda",UGA,2021,10510437146,6396009274,-4114427872,40529788749,41.7
"Uganda",UGA,2022,10244593521,5477862278,-4766731243,45565333211,34.5
"Uganda",UGA,2023,10602364862,5658032305,-4944332557,48768955863,33.3
"Uganda",UGA,2024,13960593894,9034338029,-4926255865,53911907079,42.7
"Uganda",UGA,2025,17826764688,13289512671,-4537252017,61985829288,50.2
"Ukraine",UKR,2019,75832862621,63448583044,-12384279577,153883047510,90.5
"Ukraine",UKR,2020,63171454470,60801578068,-2369876402,156617722013,79.2
"Ukraine",UKR,2021,83920880267,81281413099,-2639467168,199765859571,82.7
"Ukraine",UKR,2022,84155821685,57417372455,-26738449230,161989520721,87.4
"Ukraine",UKR,2023,89177561166,51286538170,-37891022996,181221517869,77.5
"Ukraine",UKR,2024,95448348221,56624210505,-38824137716,190833835445,79.7
"Ukraine",UKR,2025,111072990302,54272867488,-56800122814,214233312784,77.2
"United Arab Emirates",ARE,2019,306004084411,404863172226,98859087815,433926218686,163.8
"United Arab Emirates",ARE,2020,297228046290,350277467665,53049421375,357161776271,181.3
"United Arab Emirates",ARE,2021,347528931246,425155888359,77626957113,422441282436,182.9
"United Arab Emirates",ARE,2022,427991831178,521897345133,93905513955,511403404642,185.7
"United Arab Emirates",ARE,2023,481851599728,558401633764,76550034036,522622268401,199
"United Arab Emirates",ARE,2024,0,0,0,552324919096,0
"United Arab Emirates",ARE,2025,0,0,0,0,0
"United Kingdom",GBR,2019,951880342949,917433768894,-34446574055,2875710080015,65
"United Kingdom",GBR,2020,795714534395,815801724784,20087190389,2724001478305,59.2
"United Kingdom",GBR,2021,934375952194,935667446175,1291493981,3194559188926,58.5
"United Kingdom",GBR,2022,1117793765633,1083593172366,-34200593267,3181244350465,69.2
"United Kingdom",GBR,2023,1131603446868,1091653856201,-39949590667,3420796653789,65
"United Kingdom",GBR,2024,1174549941083,1147692057155,-26857883928,3695539513534,62.8
"United Kingdom",GBR,2025,1275239250328,1224670037745,-50569212583,4002587541846,62.5
"United States",USA,2019,3116681000000,2539391000000,-577290000000,21539982000000,26.3
"United States",USA,2020,2782391000000,2163837000000,-618554000000,21375281000000,23.1
"United States",USA,2021,3417930000000,2568697000000,-849233000000,23725645000000,25.2
"United States",USA,2022,3974319000000,3036430000000,-937889000000,26054614000000,26.9
"United States",USA,2023,3859856000000,3073360000000,-786496000000,27811517000000,24.9
"United States",USA,2024,4113828000000,3215368000000,-898460000000,29298013000000,25
"United States",USA,2025,0,0,0,30769700000000,0
"Uruguay",URY,2019,13589037133,17363375088,3774337955,62222324965,49.7
"Uruguay",URY,2020,11538603069,14026258642,2487655573,53559354501,47.7
"Uruguay",URY,2021,15409774978,20010242322,4600467344,60739061281,58.3
"Uruguay",URY,2022,19456784754,23432009306,3975224552,71240669088,60.2
"Uruguay",URY,2023,19284205661,22163590552,2879384891,79208725900,52.3
"Uruguay",URY,2024,19118102906,23243778154,4125675248,82322859144,51.5
"Uruguay",URY,2025,19327594037,23104847903,3777253866,85347696278,49.7
"Uzbekistan",UZB,2019,26657560793,17059027390,-9598533403,70170662563,62.3
"Uzbekistan",UZB,2020,22681149060,14561318344,-8119830716,70127127133,53.1
"Uzbekistan",UZB,2021,27959658383,16479144805,-11480513578,81170051811,54.7
"Uzbekistan",UZB,2022,35654761540,20962647201,-14692114339,94286355836,60
"Uzbekistan",UZB,2023,42781543619,25070062402,-17711481217,107526539716,63.1
"Uzbekistan",UZB,2024,43642721046,26172869000,-17469852046,121356065241,57.5
"Uzbekistan",UZB,2025,51999343254,32401308149,-19598035105,147038081129,57.4
"Vanuatu",VUT,2019,577133768,328285359,-248848409,1061547513,85.3
"Vanuatu",VUT,2020,526815739,139400243,-387415496,1017403363,65.5
"Vanuatu",VUT,2021,570950869,86905279,-484045590,1093826089,60.1
"Vanuatu",VUT,2022,634898250,176864389,-458033861,1151863790,70.5
"Vanuatu",VUT,2023,590441809,337076293,-253365516,1188137265,78.1
"Vanuatu",VUT,2024,623471657,329014392,-294457265,1297956615,73.4
"Vanuatu",VUT,2025,0,0,0,1353658841,0
"Venezuela",VEN,2019,7982721069,34459561493,26476840424,73014157108,58.1
"Venezuela",VEN,2020,5605400729,5571267854,-34132875,42837965907,26.1
"Venezuela",VEN,2021,7856090324,8690436504,834346180,56615026263,29.2
"Venezuela",VEN,2022,10280104687,14552860356,4272755669,89013251021,27.9
"Venezuela",VEN,2023,10266483009,18495894770,8229411761,102377501186,28.1
"Venezuela",VEN,2024,11456619839,20176779559,8720159720,120566112397,26.2
"Venezuela",VEN,2025,10074121350,14852682003,4778560653,99661244156,25
"Vietnam",VNM,2019,265976296626,284737397483,18761100857,334365270497,164.7
"Vietnam",VNM,2020,273355953900,292479899129,19123945229,346615738538,163.2
"Vietnam",VNM,2021,340182482326,343937314546,3754832220,366474752771,186.7
"Vietnam",VNM,2022,370998835149,386241068015,15242232866,413445230669,183.2
"Vietnam",VNM,2023,339491142718,376268017649,36776874931,433805036898,165
"Vietnam",VNM,2024,398774125641,429484097217,30709971576,476324572784,173.9
"Vietnam",VNM,2025,473997023086,505661231330,31664208244,514697215165,190.3
"Yemen",YEM,2019,0,0,0,0,0
"Yemen",YEM,2020,0,0,0,0,0
"Yemen",YEM,2021,0,0,0,0,0
"Yemen",YEM,2022,0,0,0,0,0
"Yemen",YEM,2023,0,0,0,0,0
"Yemen",YEM,2024,0,0,0,0,0
"Yemen",YEM,2025,0,0,0,0,0
"Zambia",ZMB,2019,7961078355,8073235066,112156711,23308667781,68.8
"Zambia",ZMB,2020,5892354558,8473997597,2581643039,18137764931,79.2
"Zambia",ZMB,2021,7511107108,11537884956,4026777848,22096416932,86.2
"Zambia",ZMB,2022,8487628172,11722089926,3234461754,29163782140,69.3
"Zambia",ZMB,2023,10312987263,11264526288,951539025,27577956471,78.2
"Zambia",ZMB,2024,6971790366,8851528098,1879737732,25303185342,62.5
"Zambia",ZMB,2025,0,0,0,28879806220,0
"Zimbabwe",ZWE,2019,6166366675,6016225251,-150141424,33360632553,36.5
"Zimbabwe",ZWE,2020,5381694862,4795084587,-586610275,31979753645,31.8
"Zimbabwe",ZWE,2021,7964377625,6461646332,-1502731293,41287852524,34.9
"Zimbabwe",ZWE,2022,10126039654,7650412329,-2475627325,40757585309,43.6
"Zimbabwe",ZWE,2023,8312993034,6140200070,-2172792964,35871781303,40.3
"Zimbabwe",ZWE,2024,9735878413,7497382806,-2238495607,41521975830,41.5
"Zimbabwe",ZWE,2025,0,0,0,51215643906,0
