country_iso3,country_name,year,indicator_code,indicator_name,value
IND,"India",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",71.0145843098347
IND,"India",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",71.0205379047355
IND,"India",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",69.268260401525
IND,"India",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",69.6987012211939
IND,"India",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",71.5142380206267
IND,"India",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",68.7631584732676
ITA,"Italy",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.1912468287266
ITA,"Italy",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.7681861778626
ITA,"Italy",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",78.5057935645437
ITA,"Italy",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.1652149960244
ITA,"Italy",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.7390855416071
ITA,"Italy",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",81.7028437320492
ITA,"Italy",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",82.6111537982938
ITA,"Italy",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.0214117880224
ITA,"Italy",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.6851644911395
ITA,"Italy",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.2475535707022
JPN,"Japan",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",82.5019763656813
JPN,"Japan",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.5591659557853
JPN,"Japan",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.2444851202149
JPN,"Japan",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",85.6152784621078
JPN,"Japan",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.1390226496042
JPN,"Japan",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.6056946697442
JPN,"Japan",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.8692434053412
JPN,"Japan",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.5885562110256
JPN,"Japan",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.3467476944336
JPN,"Japan",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.2588990267739
KOR,"Korea, Rep.",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.2877868115765
KOR,"Korea, Rep.",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.0896614520211
KOR,"Korea, Rep.",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",84.9179316912058
KOR,"Korea, Rep.",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.8993739603608
KOR,"Korea, Rep.",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",89.3886079693593
KOR,"Korea, Rep.",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.3975205295531
KOR,"Korea, Rep.",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",87.5926002315728
KOR,"Korea, Rep.",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",89.2667978483848
KOR,"Korea, Rep.",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",89.8692717580014
KOR,"Korea, Rep.",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",89.4390554443509
MEX,"Mexico",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.0221236924605
MEX,"Mexico",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",78.3308607645389
MEX,"Mexico",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",76.8713549030611
MEX,"Mexico",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",76.5435901540485
MEX,"Mexico",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.1798885226162
MEX,"Mexico",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.9687313715216
MEX,"Mexico",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",79.471846811433
MEX,"Mexico",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.3561587936184
MEX,"Mexico",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.9065097304957
MEX,"Mexico",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.8520050396853
MYS,"Malaysia",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",69.7825556725704
MYS,"Malaysia",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",68.3939118895688
MYS,"Malaysia",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",66.6596858804422
MYS,"Malaysia",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",70.2832707695381
MYS,"Malaysia",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",73.1260443884642
MYS,"Malaysia",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",70.1215212704831
MYS,"Malaysia",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",68.4240772452125
MYS,"Malaysia",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",66.5950762518143
MYS,"Malaysia",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",68.0179738974581
MYS,"Malaysia",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",66.414936202965
NLD,"Netherlands",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",62.7874941001413
NLD,"Netherlands",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",61.2846688728269
NLD,"Netherlands",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",58.3554433996161
NLD,"Netherlands",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",66.1412554396012
NLD,"Netherlands",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",68.3026706407585
NLD,"Netherlands",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",65.4873395923694
NLD,"Netherlands",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",64.6904223550073
NLD,"Netherlands",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",64.2889997092393
NLD,"Netherlands",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",63.2188083560819
NLD,"Netherlands",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",62.3742687119885
SGP,"Singapore",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.5333403482399
SGP,"Singapore",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",73.9686966330795
SGP,"Singapore",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",73.0704685505162
SGP,"Singapore",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",76.5014297647944
SGP,"Singapore",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",77.4514550324755
SGP,"Singapore",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.1910860777145
SGP,"Singapore",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",72.9437327371621
SGP,"Singapore",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.0906481838615
SGP,"Singapore",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",76.4147834163049
SGP,"Singapore",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.2359981647292
THA,"Thailand",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",72.1338694193379
THA,"Thailand",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",72.9714583875857
THA,"Thailand",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",72.4829439980367
THA,"Thailand",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.6015451821836
THA,"Thailand",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",71.5936458868411
THA,"Thailand",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.0175050677774
THA,"Thailand",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.8607218883247
THA,"Thailand",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",74.080104842096
THA,"Thailand",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",75.1640041611125
THA,"Thailand",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",75.8397847939352
USA,"United States",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",55.6527057342541
USA,"United States",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",56.4597327749381
USA,"United States",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",53.4684413105369
USA,"United States",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",57.5274298542755
USA,"United States",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",60.1797719851552
USA,"United States",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",59.1142323221412
USA,"United States",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",58.9112087207058
USA,"United States",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",61.3709365092424
USA,"United States",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",63.2604946594473
USA,"United States",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",63.7146529670619
VNM,"Viet Nam",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",84.9709673202796
VNM,"Viet Nam",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",85.833704760271
VNM,"Viet Nam",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.3636592064161
VNM,"Viet Nam",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",86.431461386713
VNM,"Viet Nam",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",84.5212859416012
VNM,"Viet Nam",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",83.1872098957515
VNM,"Viet Nam",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",82.5447702619353
VNM,"Viet Nam",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",82.1664527550823
VNM,"Viet Nam",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",80.6543167624364
ZAF,"South Africa",2024,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",39.1485975095287
ZAF,"South Africa",2023,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",40.4948203836485
ZAF,"South Africa",2022,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",37.2933613317767
ZAF,"South Africa",2021,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",36.0522527481127
ZAF,"South Africa",2020,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",38.3879710523322
ZAF,"South Africa",2019,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",42.9742326978661
ZAF,"South Africa",2018,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",43.4558465114563
ZAF,"South Africa",2017,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",44.0297498303507
ZAF,"South Africa",2016,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",47.708438095805
ZAF,"South Africa",2015,TX.VAL.MANF.ZS.UN,"Manufactures exports (% of merchandise exports)",47.64529995251
AUS,"Australia",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.0236558180617
AUS,"Australia",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.0223961357176
AUS,"Australia",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.6447389563457
AUS,"Australia",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.3072171496599
AUS,"Australia",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.4901711034551
AUS,"Australia",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.1327345178271
AUS,"Australia",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.8678601099578
AUS,"Australia",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.2722184252935
AUS,"Australia",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.0415432693534
BRA,"Brazil",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.3874678216113
BRA,"Brazil",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.6006849763528
BRA,"Brazil",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.3788816082744
BRA,"Brazil",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.187138613973
BRA,"Brazil",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.0192087279586
BRA,"Brazil",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.7192342995055
BRA,"Brazil",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.4591579861429
BRA,"Brazil",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",60.1225531131866
BRA,"Brazil",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.5641596181149
CAN,"Canada",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",71.6326985940207
CAN,"Canada",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.2652244513201
CAN,"Canada",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.1961820820992
CAN,"Canada",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.6347565150087
CAN,"Canada",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.8812529668639
CAN,"Canada",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",73.0202501719263
CAN,"Canada",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.748453643505
CAN,"Canada",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",73.2427967535695
CAN,"Canada",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",73.7574433414688
CHN,"China",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",68.0586812991688
CHN,"China",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",69.3711528114981
CHN,"China",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.2839107901685
CHN,"China",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.7799444860396
CHN,"China",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.2947021634647
CHN,"China",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",71.4793200073562
CHN,"China",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.7971049509091
CHN,"China",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",74.2713704506442
CHN,"China",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",74.1289719590141
DEU,"Germany",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.1572619283037
DEU,"Germany",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",81.6194907520441
DEU,"Germany",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",82.4823772645672
DEU,"Germany",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.147949932864
DEU,"Germany",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.6646623739364
DEU,"Germany",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.6360073231357
DEU,"Germany",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.4098317828477
DEU,"Germany",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.445423214758
DEU,"Germany",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.3573342533689
FRA,"France",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.2079789515244
FRA,"France",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",82.5783271740761
FRA,"France",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.2085359031818
FRA,"France",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.5438886208691
FRA,"France",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",83.8917497487115
FRA,"France",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",84.0315568498892
FRA,"France",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",84.5442794025308
FRA,"France",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",84.9727882410183
FRA,"France",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",84.0445357244614
GBR,"United Kingdom",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",79.5846563769874
GBR,"United Kingdom",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",77.1715055313028
GBR,"United Kingdom",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",75.1306718861793
GBR,"United Kingdom",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",76.7339695560994
GBR,"United Kingdom",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",78.9363587435992
GBR,"United Kingdom",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",78.8284576398381
GBR,"United Kingdom",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",79.4506266565401
GBR,"United Kingdom",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",79.2934252308272
GBR,"United Kingdom",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",78.2664639129186
IDN,"Indonesia",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",47.2303914866425
IDN,"Indonesia",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",46.183746331895
IDN,"Indonesia",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",47.524395344468
IDN,"Indonesia",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",50.1476368998546
IDN,"Indonesia",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",51.7816833329234
IDN,"Indonesia",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.6781371957104
IDN,"Indonesia",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.4785492960146
IDN,"Indonesia",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.0182758697207
IDN,"Indonesia",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.7165607484204
IND,"India",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",61.444210697132
IND,"India",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.9314972785203
IND,"India",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.8315974583148
IND,"India",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.7127100374247
IND,"India",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.0741157377476
IND,"India",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.4131725425282
IND,"India",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.4137397959676
IND,"India",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.9143491662793
IND,"India",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.6411903202234
ITA,"Italy",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.515632603003
ITA,"Italy",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.1742557014067
ITA,"Italy",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",73.9642308787295
ITA,"Italy",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",76.2199148997898
ITA,"Italy",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",74.9756049679458
ITA,"Italy",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",74.82558287666
ITA,"Italy",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",75.6867293156216
ITA,"Italy",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",75.9563216814326
ITA,"Italy",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",74.8995702352298
JPN,"Japan",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.7263506212742
JPN,"Japan",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.8703973913765
JPN,"Japan",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.9862378131042
JPN,"Japan",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.988855615671
JPN,"Japan",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.9109763161032
JPN,"Japan",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.1606605306658
JPN,"Japan",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.1360822596558
JPN,"Japan",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.0351730013115
JPN,"Japan",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.7623114694168
KOR,"Korea, Rep.",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.4750921570418
KOR,"Korea, Rep.",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.2438961717613
KOR,"Korea, Rep.",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.5120808028442
KOR,"Korea, Rep.",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.934123966053
KOR,"Korea, Rep.",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.8639646548046
KOR,"Korea, Rep.",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",61.521889249805
KOR,"Korea, Rep.",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",61.317411262237
KOR,"Korea, Rep.",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",61.4966915958537
KOR,"Korea, Rep.",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",63.1807324978655
MEX,"Mexico",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",67.9997118657071
MEX,"Mexico",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",67.9340831488155
MEX,"Mexico",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",68.3042719262833
MEX,"Mexico",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",68.9716809874206
MEX,"Mexico",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.7289374654029
MEX,"Mexico",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",71.91277460138
MEX,"Mexico",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.4371193647284
MEX,"Mexico",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.0855883662135
MEX,"Mexico",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",73.0870071716034
MYS,"Malaysia",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.375693910981
MYS,"Malaysia",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.9399478260231
